sample_id,point_id,x,intensity,space_group_number,space_group_symbol
simxrd-04,1007,2.9656373553551982,9.852759113778903,59,P
simxrd-04,1008,2.963715947542138,9.93395802060073,59,P
simxrd-04,1009,2.9617971180032834,10.872418754941776,59,P
simxrd-04,1010,2.9598808616172527,11.019605523214711,59,P
simxrd-04,1011,2.957967173276219,9.636244675803306,59,P
simxrd-04,1012,2.956056047885877,10.67257550212966,59,P
simxrd-04,1013,2.9541474803653913,9.364363524416111,59,P
simxrd-04,1014,2.9522414656473557,10.816968760928605,59,P
simxrd-04,1015,2.9503379986777447,10.890252917732246,59,P
simxrd-04,1016,2.948437074415874,10.571465932184745,59,P
simxrd-04,1017,2.9465386878343542,9.706390984900482,59,P
simxrd-04,1018,2.944642833919045,10.567470753780821,59,P
simxrd-04,1019,2.9427495076690184,10.54057560958989,59,P
simxrd-04,1020,2.940858704096504,10.037780963899992,59,P
simxrd-04,1021,2.9389704182268597,10.517088821399645,59,P
simxrd-04,1022,2.937084645098515,9.749705813562063,59,P
simxrd-04,1023,2.9352013797629386,9.512058537407146,59,P
simxrd-04,1024,2.9333206172845876,9.580696280175532,59,P
simxrd-04,1025,2.9314423527408717,10.896692529929306,59,P
simxrd-04,1026,2.929566581222107,10.85293358282535,59,P
simxrd-04,1027,2.9276932978314725,10.872797333336473,59,P
simxrd-04,1028,2.9258224976849734,10.351283552104297,59,P
simxrd-04,1029,2.923954175911391,10.63207660972551,59,P
simxrd-04,1030,2.92208832765225,10.396616260288765,59,P
simxrd-04,1031,2.92022494806177,10.446845364751173,59,P
simxrd-04,1032,2.9183640323068274,10.79321950265427,59,P
simxrd-04,1033,2.9165055755669123,11.203035175880046,59,P
simxrd-04,1034,2.9146495730340884,10.52025460264292,59,P
simxrd-04,1035,2.9127960199129554,11.228131821225276,59,P
simxrd-04,1036,2.9109449114205987,10.485022630186124,59,P
simxrd-04,1037,2.9090962427865588,11.174265499688785,59,P
simxrd-04,1038,2.9072500092527873,11.401610199102349,59,P
simxrd-04,1039,2.905406206073603,10.245785693135332,59,P
simxrd-04,1040,2.9035648285156577,11.389156287992938,59,P
simxrd-04,1041,2.901725871857891,11.755173327735747,59,P
simxrd-04,1042,2.899889331391495,11.161281587727835,59,P
simxrd-04,1043,2.8980552024198705,11.985263352056474,59,P
simxrd-04,1044,2.896223480258591,11.095351325022127,59,P
simxrd-04,1045,2.894394160235359,10.715553826009067,59,P
simxrd-04,1046,2.8925672376899727,12.352106332825219,59,P
simxrd-04,1047,2.8907427079742805,12.596907193425897,59,P
simxrd-04,1048,2.888920566452147,11.005231350662937,59,P
simxrd-04,1049,2.887100808499411,12.332231403747183,59,P
simxrd-04,1050,2.8852834295038505,12.87499170288133,59,P
simxrd-04,1051,2.8834684248651388,12.876224105621946,59,P
simxrd-04,1052,2.8816557899948125,12.505644182022525,59,P
simxrd-04,1053,2.8798455203162274,12.526644932668072,59,P
simxrd-04,1054,2.878037611264524,12.643385993872577,59,P
simxrd-04,1055,2.876232058286589,12.244152840913905,59,P
simxrd-04,1056,2.874428856841017,13.021961296657974,59,P
simxrd-04,1057,2.8726280023980744,13.890849700185699,59,P
simxrd-04,1058,2.870829490439658,12.850607771095412,59,P
simxrd-04,1059,2.869033316459263,13.597555712573927,59,P
simxrd-04,1060,2.867239475961943,13.240988697761093,59,P
simxrd-04,1061,2.8654479644642716,14.92861392889704,59,P
simxrd-04,1062,2.863658777494309,14.926854565471823,59,P
simxrd-04,1063,2.8618719105915607,14.594794269584586,59,P
simxrd-04,1064,2.8600873593069465,15.283878340880921,59,P
simxrd-04,1065,2.8583051192027593,16.940641172952184,59,P
simxrd-04,1066,2.8565251858526324,16.97994601919199,59,P
simxrd-04,1067,2.854747554841498,17.913954024758507,59,P
simxrd-04,1068,2.852972221765559,18.467336941853596,59,P
simxrd-04,1069,2.8511991822322456,19.29884384405852,59,P
simxrd-04,1070,2.8494284318601837,18.97215155266548,59,P
simxrd-04,1071,2.847659966279158,21.111296518778932,59,P
simxrd-04,1072,2.8458937811300777,22.443335879284067,59,P
simxrd-04,1073,2.8441298720649386,23.803987273041148,59,P
simxrd-04,1074,2.84236823474679,23.524108192937554,59,P
simxrd-04,1075,2.8406088648497003,26.033192637104058,59,P
simxrd-04,1076,2.8388517580587185,28.582478446849517,59,P
simxrd-04,1077,2.8370969100698438,29.337595086939395,59,P
simxrd-04,1078,2.8353443165899876,32.540943217129374,59,P
simxrd-04,1079,2.8335939733369404,35.82383114630066,59,P
simxrd-04,1080,2.8318458760393366,37.46183502077403,59,P
simxrd-04,1081,2.8301000204366202,42.362695718154605,59,P
simxrd-04,1082,2.8283564022790144,45.382058666464154,59,P
simxrd-04,1083,2.8266150173274793,49.40475613588968,59,P
simxrd-04,1084,2.8248758613536866,53.02561087823374,59,P
simxrd-04,1085,2.8231389301399807,58.15294310359576,59,P
simxrd-04,1086,2.8214042194793465,62.34576257251209,59,P
simxrd-04,1087,2.819671725175376,67.13561441770162,59,P
simxrd-04,1088,2.8179414430422356,71.1225658716185,59,P
simxrd-04,1089,2.8162133689046294,75.66116992729374,59,P
simxrd-04,1090,2.814487498597772,77.72057802577595,59,P
simxrd-04,1091,2.812763827967351,80.2551331045625,59,P
simxrd-04,1092,2.811042352869493,81.737582620552,59,P
simxrd-04,1093,2.809323069170736,81.6395811023952,59,P
simxrd-04,1094,2.8076059727479916,80.44774126303363,59,P
simxrd-04,1095,2.805891059488516,79.96219447458526,59,P
simxrd-04,1096,2.804178325289875,76.8920736929686,59,P
simxrd-04,1097,2.8024677660599155,72.70860224222785,59,P
simxrd-04,1098,2.8007593777167266,69.08488947666618,59,P
simxrd-04,1099,2.7990531561886156,63.71945588942338,59,P
simxrd-04,1100,2.797349097414071,58.289502017135675,59,P
simxrd-04,1101,2.7956471973417307,54.906992870902045,59,P
simxrd-04,1102,2.793947451930352,49.28680509513797,59,P
simxrd-04,1103,2.792249857148781,45.90903733856253,59,P
simxrd-04,1104,2.7905544089759178,41.15800889453853,59,P
simxrd-04,1105,2.788861103400688,37.857276178804334,59,P
simxrd-04,1106,2.7871699364220097,33.765519832437775,59,P
simxrd-04,1107,2.7854809040487667,31.661271341634645,59,P
simxrd-04,1108,2.7837940022997687,29.999246834597436,59,P
simxrd-04,1109,2.782109227203728,27.31464162640596,59,P
simxrd-04,1110,2.7804265747992294,24.708010489234752,59,P
simxrd-04,1111,2.778746041134692,23.13462104549603,59,P
simxrd-04,1112,2.777067622268348,22.48638865844177,59,P
simxrd-04,1113,2.775391314268202,21.565437063678036,59,P
simxrd-04,1114,2.773717113212012,20.03052092946819,59,P
simxrd-04,1115,2.7720450151872518,18.242436818021634,59,P
simxrd-04,1116,2.7703750162910805,17.739646696298607,59,P
simxrd-04,1117,2.7687071126303175,18.294907169217574,59,P
simxrd-04,1118,2.7670413003214076,17.166927103322504,59,P
simxrd-04,1119,2.7653775754903966,16.337051732019624,59,P
simxrd-04,1120,2.7637159342728963,16.65251428692407,59,P
simxrd-04,1121,2.762056372814057,14.890219951739294,59,P
simxrd-04,1122,2.7603988872685403,15.33241453708218,59,P
simxrd-04,1123,2.758743473800487,15.086876912287497,59,P
simxrd-04,1124,2.757090128583488,14.565714290150197,59,P
simxrd-04,1125,2.755438847800557,14.593832051929775,59,P
simxrd-04,1126,2.753789627644101,13.110955796347502,59,P
simxrd-04,1127,2.75214246431589,13.741740437188673,59,P
simxrd-04,1128,2.7504973540270297,12.744436203292565,59,P
simxrd-04,1129,2.7488542929979314,12.449609816970451,59,P
simxrd-04,1130,2.747213277458286,11.919229128857845,59,P
simxrd-04,1131,2.7455743036470337,12.26130243215173,59,P
simxrd-04,1132,2.7439373678123347,13.017793614808873,59,P
simxrd-04,1133,2.7423024662115427,11.427146468914048,59,P
simxrd-04,1134,2.7406695951111764,12.39182681925742,59,P
simxrd-04,1135,2.7390387507868934,12.3036324800284,59,P
simxrd-04,1136,2.7374099295234564,12.535628453560674,59,P
simxrd-04,1137,2.735783127614711,11.90140821075259,59,P
simxrd-04,1138,2.734158341363556,11.042006261954711,59,P
simxrd-04,1139,2.7325355670819174,12.178838145632756,59,P
simxrd-04,1140,2.7309148010907167,11.067039048319172,59,P
simxrd-04,1141,2.7292960397198476,11.308331780398312,59,P
simxrd-04,1142,2.727679279308147,10.832375387405397,59,P
simxrd-04,1143,2.7260645162033694,11.113289610004706,59,P
simxrd-04,1144,2.724451746762156,11.377579499350151,59,P
simxrd-04,1145,2.722840967350012,10.231754445883167,59,P
simxrd-04,1146,2.7212321743412757,10.918542230903137,59,P
simxrd-04,1147,2.719625364119097,11.271392610704945,59,P
simxrd-04,1148,2.7180205330754044,10.002259693552874,59,P
simxrd-04,1149,2.716417677610882,11.214892505836042,59,P
simxrd-04,1150,2.714816794134943,10.995878697671946,59,P
simxrd-04,1151,2.7132178790657036,11.63237907089519,59,P
simxrd-04,1152,2.7116209288299538,10.436581305400255,59,P
simxrd-04,1153,2.710025939863132,11.517344743780292,59,P
simxrd-04,1154,2.708432908609303,9.925631711303094,59,P
simxrd-04,1155,2.7068418315211287,10.8139364166665,59,P
simxrd-04,1156,2.7052527050598383,10.19088168393829,59,P
simxrd-04,1157,2.7036655256952096,10.75384518599794,59,P
simxrd-04,1158,2.70208028990554,9.876305198408671,59,P
simxrd-04,1159,2.7004969941776205,10.625879447279297,59,P
simxrd-04,1160,2.6989156350067094,10.827749563960547,59,P
simxrd-04,1161,2.6973362088965085,9.573598451882635,59,P
simxrd-04,1162,2.6957587123591367,9.651489076235967,59,P
simxrd-04,1163,2.6941831419151065,10.840083060771637,59,P
simxrd-04,1164,2.6926094940932956,10.343772154347,59,P
simxrd-04,1165,2.6910377654309237,10.710345979141403,59,P
simxrd-04,1166,2.6894679524735277,10.876639278903692,59,P
simxrd-04,1167,2.6879000517749367,10.396276188463748,59,P
simxrd-04,1168,2.686334059897246,10.159297196839756,59,P
simxrd-04,1169,2.6847699734107917,10.144231775941034,59,P
simxrd-04,1170,2.683207788894131,10.836518096371332,59,P
simxrd-04,1171,2.681647502934011,10.593425761278358,59,P
simxrd-04,1172,2.6800891121253487,9.773532725641333,59,P
simxrd-04,1173,2.6785326130712033,9.602490021478019,59,P
simxrd-04,1174,2.6769780023827545,9.804132639457631,59,P
simxrd-04,1175,2.6754252766792797,9.735807697861182,59,P
simxrd-04,1176,2.6738744325881236,10.843792933107261,59,P
simxrd-04,1177,2.672325466744681,10.266989026843993,59,P
simxrd-04,1178,2.6707783757923664,9.570178881661056,59,P
simxrd-04,1179,2.6692331563825995,9.770374416445485,59,P
simxrd-04,1180,2.66768980517477,9.374896355411334,59,P
simxrd-04,1181,2.6661483188362207,9.185736450072984,59,P
simxrd-04,1182,2.6646086940422244,9.466997595550833,59,P
simxrd-04,1183,2.663070927475957,9.504626846266559,59,P
simxrd-04,1184,2.6615350158284747,9.49200014967163,59,P
simxrd-04,1185,2.660000955798693,10.13463801855163,59,P
simxrd-04,1186,2.6584687440933608,9.93098336701681,59,P
simxrd-04,1187,2.656938377427039,10.649686079891799,59,P
simxrd-04,1188,2.6554098525220757,9.821914057714817,59,P
simxrd-04,1189,2.6538831661085833,9.134719323462415,59,P
simxrd-04,1190,2.6523583149244176,9.513589732959451,59,P
simxrd-04,1191,2.650835295715155,9.73541298447299,59,P
simxrd-04,1192,2.6493141052340623,10.292142578235353,59,P
simxrd-04,1193,2.6477947402420865,10.554741115294858,59,P
simxrd-04,1194,2.6462771975078216,9.124357434866152,59,P
simxrd-04,1195,2.644761473807492,10.429755878712921,59,P
simxrd-04,1196,2.643247565924925,9.322885064061484,59,P
simxrd-04,1197,2.641735470651534,10.358757130505767,59,P
simxrd-04,1198,2.6402251847862934,10.600512101213367,59,P
simxrd-04,1199,2.6387167051357157,9.388449800034078,59,P
simxrd-04,1200,2.6372100285138282,9.486048642334543,59,P
simxrd-04,1201,2.6357051517421564,9.608508148710106,59,P
simxrd-04,1202,2.6342020716496957,9.052717116690113,59,P
simxrd-04,1203,2.632700785072893,9.481040893365499,59,P
simxrd-04,1204,2.631201288855624,8.871398095090342,59,P
simxrd-04,1205,2.62970357984917,9.495173468963484,59,P
simxrd-04,1206,2.6282076549121998,9.877310046849624,59,P
simxrd-04,1207,2.626713510910744,9.983078519833162,59,P
simxrd-04,1208,2.625221144718177,9.80869144994363,59,P
simxrd-04,1209,2.6237305532151893,10.504718188640242,59,P
simxrd-04,1210,2.6222417332897767,9.740025987838312,59,P
simxrd-04,1211,2.6207546818372096,9.799863280732287,59,P
simxrd-04,1212,2.619269395760014,9.309568816796489,59,P
simxrd-04,1213,2.617785871967952,10.537555918343557,59,P
simxrd-04,1214,2.6163041073780016,8.812236676017335,59,P
simxrd-04,1215,2.6148240989143328,10.51932984555856,59,P
simxrd-04,1216,2.613345843508287,8.862338551569044,59,P
simxrd-04,1217,2.6118693380983578,10.384966317074493,59,P
simxrd-04,1218,2.6103945796301695,9.67930768571133,59,P
simxrd-04,1219,2.608921565056456,9.042367992255935,59,P
simxrd-04,1220,2.6074502913370403,9.513546270965389,59,P
simxrd-04,1221,2.6059807554388135,8.889070614770084,59,P
simxrd-04,1222,2.604512954335715,10.573807930238527,59,P
simxrd-04,1223,2.6030468850087125,9.333415809996705,59,P
simxrd-04,1224,2.6015825444457805,8.977280516538405,59,P
simxrd-04,1225,2.600119929641878,10.500791885344501,59,P
simxrd-04,1226,2.5986590375989342,9.40365572456185,59,P
simxrd-04,1227,2.5971998653258233,9.099895906103365,59,P
simxrd-04,1228,2.595742409838345,8.962636017863922,59,P
simxrd-04,1229,2.5942866681592056,9.308561551431811,59,P
simxrd-04,1230,2.592832637317998,10.212625894169854,59,P
simxrd-04,1231,2.5913803143511838,9.38705204568093,59,P
simxrd-04,1232,2.589929696302066,10.344305239534565,59,P
simxrd-04,1233,2.588480780220779,9.713823444815208,59,P
simxrd-04,1234,2.587033563164262,9.097299603842105,59,P
simxrd-04,1235,2.585588042196243,9.482984338280989,59,P
simxrd-04,1236,2.5841442143872175,10.129208970319912,59,P
simxrd-04,1237,2.58270207681443,8.822377024964416,59,P
simxrd-04,1238,2.581261626561853,9.372910051890369,59,P
simxrd-04,1239,2.579822860720169,10.180714173318819,59,P
simxrd-04,1240,2.5783857763867517,10.50007314480401,59,P
simxrd-04,1241,2.5769503706656454,9.895249579124688,59,P
simxrd-04,1242,2.575516640667547,10.46722946109834,59,P
simxrd-04,1243,2.5740845835097854,9.078605226239448,59,P
simxrd-04,1244,2.572654196316306,10.036438151801743,59,P
simxrd-04,1245,2.571225476217645,10.580654961274021,59,P
simxrd-04,1246,2.569798420350918,9.812501822961858,59,P
simxrd-04,1247,2.5683730258597977,10.36893765627535,59,P
simxrd-04,1248,2.566949289894494,10.031017499523832,59,P
simxrd-04,1249,2.5655272096117376,9.414838513530315,59,P
simxrd-04,1250,2.5641067821747594,10.128208957422595,59,P
simxrd-04,1251,2.5626880047532747,10.351185177628558,59,P
simxrd-04,1252,2.5612708745234616,9.408800295827008,59,P
simxrd-04,1253,2.559855388667944,9.276794548492756,59,P
simxrd-04,1254,2.5584415443757735,9.115902263708739,59,P
simxrd-04,1255,2.5570293388424115,9.645020087500457,59,P
simxrd-04,1256,2.5556187692697074,9.33078089992302,59,P
simxrd-04,1257,2.5542098328658867,10.430793344216593,59,P
simxrd-04,1258,2.552802526845527,9.737810917034135,59,P
simxrd-04,1259,2.5513968484295435,9.116093449504028,59,P
simxrd-04,1260,2.5499927948451693,9.491455239576092,59,P
simxrd-04,1261,2.548590363325937,9.473649184326037,59,P
simxrd-04,1262,2.5471895511116633,8.937249012407417,59,P
simxrd-04,1263,2.545790355448429,9.57077190673253,59,P
simxrd-04,1264,2.5443927735885623,9.224319335325205,59,P
simxrd-04,1265,2.54299680279062,9.7869087449243,59,P
simxrd-04,1266,2.54160244031937,10.154944123327684,59,P
simxrd-04,1267,2.5402096834457772,9.223879074379466,59,P
simxrd-04,1268,2.538818529446979,9.18007712346997,59,P
simxrd-04,1269,2.5374289756062742,10.139108456613576,59,P
simxrd-04,1270,2.5360410192131027,10.191002358457833,59,P
simxrd-04,1271,2.5346546575630304,10.977698892373759,59,P
simxrd-04,1272,2.5332698879577276,9.53622987859693,59,P
simxrd-04,1273,2.5318867077049547,10.767321580807014,59,P
simxrd-04,1274,2.5305051141185473,10.904465449564468,59,P
simxrd-04,1275,2.5291251045183945,10.775323891453764,59,P
simxrd-04,1276,2.5277466762304233,9.695822583499947,59,P
simxrd-04,1277,2.5263698265865853,11.04711500176775,59,P
simxrd-04,1278,2.524994552924832,11.408322620075593,59,P
simxrd-04,1279,2.523620852589108,9.984024390223563,59,P
simxrd-04,1280,2.5222487229293247,10.586699340464483,59,P
simxrd-04,1281,2.5208781613013476,10.723322459307797,59,P
simxrd-04,1282,2.5195091650669825,10.68852533042809,59,P
simxrd-04,1283,2.5181417315939543,10.650513196316046,59,P
simxrd-04,1284,2.5167758582558917,10.808556189218425,59,P
simxrd-04,1285,2.515411542432311,11.105787713092143,59,P
simxrd-04,1286,2.5140487815086,11.995165785140077,59,P
simxrd-04,1287,2.5126875728760028,10.896094547438969,59,P
simxrd-04,1288,2.5113279139315985,11.679505766284633,59,P
simxrd-04,1289,2.5099698020782903,10.382689713021014,59,P
simxrd-04,1290,2.508613234724787,11.414928559651168,59,P
simxrd-04,1291,2.5072582092855864,10.513717388250573,59,P
simxrd-04,1292,2.505904723180961,10.323433506277143,59,P
simxrd-04,1293,2.5045527738369384,9.965272024311199,59,P
simxrd-04,1294,2.503202358685289,9.89127675383804,59,P
simxrd-04,1295,2.5018534751635078,10.733509514444128,59,P
simxrd-04,1296,2.500506120714799,10.786312861787431,59,P
simxrd-04,1297,2.4991602927880616,11.079510820312178,59,P
simxrd-04,1298,2.4978159888378695,11.042455773679418,59,P
simxrd-04,1299,2.496473206324461,10.989374717099386,59,P
simxrd-04,1300,2.4951319427137193,9.436230418417374,59,P
simxrd-04,1301,2.4937921954771562,9.329322086913978,59,P
simxrd-04,1302,2.492453962091903,9.611828457836,59,P
simxrd-04,1303,2.4911172400406847,10.120958926965786,59,P
simxrd-04,1304,2.4897820268118145,10.570280385214094,59,P
simxrd-04,1305,2.4884483198991703,9.62104718465996,59,P
simxrd-04,1306,2.4871161168021843,9.97784175891167,59,P
simxrd-04,1307,2.4857854150258274,10.55733527336533,59,P
simxrd-04,1308,2.4844562120805898,10.43904818684243,59,P
simxrd-04,1309,2.48312850548247,10.368664546613772,59,P
simxrd-04,1310,2.4818022927529584,10.631258384017139,59,P
simxrd-04,1311,2.4804775714190224,10.250935985486404,59,P
simxrd-04,1312,2.479154339013088,8.997031898711151,59,P
simxrd-04,1313,2.4778325930730305,10.505929367420103,59,P
simxrd-04,1314,2.4765123311421546,10.425217537307308,59,P
simxrd-04,1315,2.4751935507691822,9.574977042423205,59,P
simxrd-04,1316,2.4738762495082365,10.16294135574585,59,P
simxrd-04,1317,2.4725604249188264,9.124618062818193,59,P
simxrd-04,1318,2.471246074565833,9.37646580207692,59,P
simxrd-04,1319,2.469933196019495,9.959991843815144,59,P
simxrd-04,1320,2.468621786855393,10.024870581421865,59,P
simxrd-04,1321,2.467311844654433,10.145113380744421,59,P
simxrd-04,1322,2.466003367002837,9.849118651637633,59,P
simxrd-04,1323,2.464696351492125,9.275934411078394,59,P
simxrd-04,1324,2.4633907957190986,9.0563407580771,59,P
simxrd-04,1325,2.462086697285829,9.279928183495302,59,P
simxrd-04,1326,2.4607840537996446,9.217445269051728,59,P
simxrd-04,1327,2.4594828628731134,9.435187125698237,59,P
simxrd-04,1328,2.4581831221240282,9.14070128180652,59,P
simxrd-04,1329,2.456884829175395,9.243186591252556,59,P
simxrd-04,1330,2.455587981655417,9.973832111957805,59,P
simxrd-04,1331,2.4542925771974815,10.388782613750802,59,P
simxrd-04,1332,2.4529986134401436,9.472297064193304,59,P
simxrd-04,1333,2.4517060880271155,9.64482769778186,59,P
simxrd-04,1334,2.450414998607249,9.95902116486229,59,P
simxrd-04,1335,2.449125342834524,9.754810007536658,59,P
simxrd-04,1336,2.4478371183680334,10.205037554457537,59,P
simxrd-04,1337,2.446550322871968,10.006922338009286,59,P
simxrd-04,1338,2.445264954015606,8.956657012474736,59,P
simxrd-04,1339,2.443981009473297,10.229880896905835,59,P
simxrd-04,1340,2.4426984869244475,9.110579175887251,59,P
simxrd-04,1341,2.4414173840535063,9.29077325613504,59,P
simxrd-04,1342,2.4401376985499565,9.070073819816797,59,P
simxrd-04,1343,2.4388594281082945,9.392375006686347,59,P
simxrd-04,1344,2.4375825704280225,9.313037913419205,59,P
simxrd-04,1345,2.436307123213629,9.571902657391055,59,P
simxrd-04,1346,2.435033084174581,10.335410521670399,59,P
simxrd-04,1347,2.4337604510253086,10.336694235771693,59,P
simxrd-04,1348,2.4324892214851874,10.060717454753883,59,P
simxrd-04,1349,2.4312193932785333,9.495248950521116,59,P
simxrd-04,1350,2.4299509641345804,10.251229029215887,59,P
simxrd-04,1351,2.4286839317874755,10.318859567156215,59,P
simxrd-04,1352,2.4274182939762587,10.105427210718362,59,P
simxrd-04,1353,2.4261540484448534,9.790797692677286,59,P
simxrd-04,1354,2.4248911929420527,9.491448010817011,59,P
simxrd-04,1355,2.423629725221506,9.289705001800334,59,P
simxrd-04,1356,2.422369643041706,9.92610347368396,59,P
simxrd-04,1357,2.421110944165974,9.465858250200858,59,P
simxrd-04,1358,2.419853626362452,10.638087507180755,59,P
simxrd-04,1359,2.418597687404082,10.50031582060421,59,P
simxrd-04,1360,2.417343125068602,10.12382589312081,59,P
simxrd-04,1361,2.4160899371385236,9.241399106963591,59,P
simxrd-04,1362,2.4148381214011265,9.614166256561642,59,P
simxrd-04,1363,2.413587675648444,9.753389332677534,59,P
simxrd-04,1364,2.4123385976772482,9.400086206018592,59,P
simxrd-04,1365,2.4110908852890383,10.521581205927902,59,P
simxrd-04,1366,2.409844536290028,10.610830429736538,59,P
simxrd-04,1367,2.4085995484911358,9.278899028914116,59,P
simxrd-04,1368,2.4073559197079657,10.330068172176103,59,P
simxrd-04,1369,2.4061136477608005,10.008282086403819,59,P
simxrd-04,1370,2.404872730474589,9.840838164468472,59,P
simxrd-04,1371,2.403633165678929,10.287590545642184,59,P
simxrd-04,1372,2.402394951208059,9.636621399854075,59,P
simxrd-04,1373,2.4011580849008456,10.577324760074086,59,P
simxrd-04,1374,2.39992256460077,9.95558018528357,59,P
simxrd-04,1375,2.398688388155913,10.582617432475402,59,P
simxrd-04,1376,2.3974555534189506,9.855284427180186,59,P
simxrd-04,1377,2.396224058247132,10.751854872440836,59,P
simxrd-04,1378,2.3949939005022745,10.403528649451978,59,P
simxrd-04,1379,2.39376507805075,10.336229454417936,59,P
simxrd-04,1380,2.39253758876347,9.164651495628352,59,P
simxrd-04,1381,2.3913114305158754,10.159582638229635,59,P
simxrd-04,1382,2.3900866011879263,10.741001033666642,59,P
simxrd-04,1383,2.388863098664087,9.694395647718766,59,P
simxrd-04,1384,2.3876409208333156,9.05570694573376,59,P
simxrd-04,1385,2.3864200655890504,10.41834746490455,59,P
simxrd-04,1386,2.3852005308292017,9.806830318099372,59,P
simxrd-04,1387,2.3839823144561367,10.395076450763442,59,P
simxrd-04,1388,2.3827654143766677,9.813200318574165,59,P
simxrd-04,1389,2.381549828502042,9.49976505570856,59,P
simxrd-04,1390,2.380335554747929,10.3177045004236,59,P
simxrd-04,1391,2.3791225910344105,10.064047386909323,59,P
simxrd-04,1392,2.377910935285964,9.806010506040815,59,P
simxrd-04,1393,2.3767005854314593,10.284881264189668,59,P
simxrd-04,1394,2.3754915394041376,10.322754262104056,59,P
simxrd-04,1395,2.374283795141607,10.319814320156622,59,P
simxrd-04,1396,2.3730773505858287,10.632478562563142,59,P
simxrd-04,1397,2.371872203683103,10.937296540460322,59,P
simxrd-04,1398,2.3706683523840626,10.116168129857128,59,P
simxrd-04,1399,2.3694657946436584,9.199878163913286,59,P
simxrd-04,1400,2.3682645284211477,10.82082717385772,59,P
simxrd-04,1401,2.3670645516800826,10.291736436529963,59,P
simxrd-04,1402,2.365865862388302,9.366046052414337,59,P
simxrd-04,1403,2.3646684585179183,9.431781740345444,59,P
simxrd-04,1404,2.3634723380453044,9.896129519750875,59,P
simxrd-04,1405,2.3622774989510837,9.408911588651943,59,P
simxrd-04,1406,2.361083939220121,9.844620762197058,59,P
simxrd-04,1407,2.35989165684151,10.857820454966104,59,P
simxrd-04,1408,2.3587006498085596,10.025281555056438,59,P
simxrd-04,1409,2.357510916118787,10.530598953857837,59,P
simxrd-04,1410,2.3563224537739047,11.008896607960754,59,P
simxrd-04,1411,2.3551352607798104,10.783653782160467,59,P
simxrd-04,1412,2.3539493351465732,9.989986414176535,59,P
simxrd-04,1413,2.352764674888426,11.09245493802192,59,P
simxrd-04,1414,2.351581278023755,10.662056319134878,59,P
simxrd-04,1415,2.3503991425750854,10.212986537721374,59,P
simxrd-04,1416,2.349218266569073,10.668350456509335,59,P
simxrd-04,1417,2.348038648036493,10.109385064703819,59,P
simxrd-04,1418,2.3468602850122293,9.99899986039776,59,P
simxrd-04,1419,2.345683175535265,10.120060116600701,59,P
simxrd-04,1420,2.344507317648668,10.839974706729171,59,P
simxrd-04,1421,2.3433327093995837,10.977459617611759,59,P
simxrd-04,1422,2.342159348839224,10.898297773831501,59,P
simxrd-04,1423,2.3409872340228572,10.595851840255621,59,P
simxrd-04,1424,2.339816363009794,12.18504160586718,59,P
simxrd-04,1425,2.338646733863382,12.031327069377221,59,P
simxrd-04,1426,2.3374783446509895,11.701928998081613,59,P
simxrd-04,1427,2.336311193444003,12.245896187675164,59,P
simxrd-04,1428,2.335145278317807,13.12629618815218,59,P
simxrd-04,1429,2.3339805973517813,12.096440733809182,59,P
simxrd-04,1430,2.332817148629289,13.368310091085322,59,P
simxrd-04,1431,2.331654930237663,13.144928459956159,59,P
simxrd-04,1432,2.3304939402681986,14.446381213165433,59,P
simxrd-04,1433,2.3293341768161437,14.701741786181085,59,P
simxrd-04,1434,2.3281756379806855,14.53354345603121,59,P
simxrd-04,1435,2.3270183218649443,15.438180515421042,59,P
simxrd-04,1436,2.325862226575961,17.223453375773985,59,P
simxrd-04,1437,2.3247073502246844,18.227990640513127,59,P
simxrd-04,1438,2.3235536909259684,17.227860201857528,59,P
simxrd-04,1439,2.3224012467985555,19.23566925340848,59,P
simxrd-04,1440,2.321250015965068,19.597803246533072,59,P
simxrd-04,1441,2.320099996551999,19.948182061609735,59,P
simxrd-04,1442,2.3189511866897043,19.79354660871378,59,P
simxrd-04,1443,2.3178035845123888,21.87664543033519,59,P
simxrd-04,1444,2.3166571881580977,21.453658749560475,59,P
simxrd-04,1445,2.315511995768708,21.421431227625984,59,P
simxrd-04,1446,2.3143680054899187,22.335522177411328,59,P
simxrd-04,1447,2.3132252154712387,20.57545014325081,59,P
simxrd-04,1448,2.312083623865978,20.26492247655973,59,P
simxrd-04,1449,2.3109432288312397,21.088229777997267,59,P
simxrd-04,1450,2.3098040285279087,19.992554798982944,59,P
simxrd-04,1451,2.3086660211206413,20.21693511203743,59,P
simxrd-04,1452,2.307529204777858,18.895270172406388,59,P
simxrd-04,1453,2.30639357767173,17.54319235826853,59,P
simxrd-04,1454,2.305259137978174,17.994193233621367,59,P
simxrd-04,1455,2.3041258838768406,16.505016421930446,59,P
simxrd-04,1456,2.3029938135511037,16.31534088477272,59,P
simxrd-04,1457,2.3018629251880514,17.241600904217517,59,P
simxrd-04,1458,2.300733216978478,17.251071331631255,59,P
simxrd-04,1459,2.2996046871168754,16.246901610501517,59,P
simxrd-04,1460,2.2984773338014186,16.409649409090648,59,P
simxrd-04,1461,2.2973511552339616,16.089701629019217,59,P
simxrd-04,1462,2.2962261496200247,16.74216140855917,59,P
