sentence_id,token_id,token,remark,tag
829,9,0.1,Hydrothermal,O
829,10,ml,Hydrothermal,O
829,11,),Hydrothermal,O
829,12,and,Hydrothermal,O
829,13,heated,Hydrothermal,Heating
829,14,under,Hydrothermal,O
829,15,reflux,Hydrothermal,Heating
829,16,for,Hydrothermal,O
829,17,3.5,Hydrothermal,O
829,18,hours,Hydrothermal,O
829,19,.,Hydrothermal,O
685,0,Afterward,Precipitation,O
685,1,",",Precipitation,O
685,2,the,Precipitation,O
685,3,mixture,Precipitation,O
685,4,was,Precipitation,O
685,5,subject,Precipitation,O
685,6,to,Precipitation,O
685,7,ultrasonic,Precipitation,O
685,8,agitation,Precipitation,Mixing
685,9,(,Precipitation,O
685,10,100,Precipitation,O
685,11,W,Precipitation,O
685,12,),Precipitation,O
685,13,at,Precipitation,O
685,14,room,Precipitation,O
685,15,temperature,Precipitation,O
685,16,in,Precipitation,O
685,17,the,Precipitation,O
685,18,open,Precipitation,O
685,19,air,Precipitation,O
685,20,for,Precipitation,O
685,21,several,Precipitation,O
685,22,hours,Precipitation,O
685,23,.,Precipitation,O
1900,0,5,Precipitation,O
1900,1,mL,Precipitation,O
1900,2,of,Precipitation,O
1900,3,an,Precipitation,O
1900,4,acetonitrile,Precipitation,O
1900,5,solution,Precipitation,O
1900,6,of,Precipitation,O
1900,7,"2,4-diamino-6-phenyl-1,3,5-triazine",Precipitation,O
1900,8,(,Precipitation,O
1900,9,18.7,Precipitation,O
1900,10,mg,Precipitation,O
1900,11,",",Precipitation,O
1900,12,0.10,Precipitation,O
1900,13,mmol,Precipitation,O
1900,14,),Precipitation,O
1900,15,was,Precipitation,O
1900,16,mixed,Precipitation,Mixing
1900,17,with,Precipitation,O
1900,18,5,Precipitation,O
1900,19,mL,Precipitation,O
1900,20,of,Precipitation,O
1900,21,a,Precipitation,O
1900,22,distilled,Precipitation,O
1900,23,water,Precipitation,O
1900,24,solution,Precipitation,O
1900,25,of,Precipitation,O
1900,26,H2tfBDC,Precipitation,O
1900,27,(,Precipitation,O
1900,28,23.8,Precipitation,O
1900,29,mg,Precipitation,O
1900,30,",",Precipitation,O
1900,31,0.10,Precipitation,O
1900,32,mmol,Precipitation,O
1900,33,),Precipitation,O
1900,34,",",Precipitation,O
1900,35,and,Precipitation,O
1900,36,the,Precipitation,O
1900,37,colorless,Precipitation,O
1900,38,solution,Precipitation,O
1900,39,was,Precipitation,O
1900,40,stirred,Precipitation,Mixing
1900,41,for,Precipitation,O
1900,42,15,Precipitation,O
1900,43,min,Precipitation,O
1900,44,and,Precipitation,O
1900,45,kept,Precipitation,Reaction
1900,46,for,Precipitation,O
1900,47,slow,Precipitation,O
1900,48,evaporation,Precipitation,O
1900,49,at,Precipitation,O
1900,50,room,Precipitation,O
1900,51,temperature,Precipitation,O
1900,52,.,Precipitation,O
2747,0,The,Sol-Gel,O
2747,1,water,Sol-Gel,O
2747,2,was,Sol-Gel,O
2747,3,evaporated,Sol-Gel,Purification
2747,4,quickly,Sol-Gel,O
2747,5,and,Sol-Gel,O
2747,6,the,Sol-Gel,O
2747,7,solutions,Sol-Gel,O
2747,8,got,Sol-Gel,O
2747,9,swelled,Sol-Gel,O
2747,10,and,Sol-Gel,O
2747,11,ignited,Sol-Gel,O
2747,12,resulting,Sol-Gel,O
2747,13,in,Sol-Gel,O
2747,14,porous,Sol-Gel,O
2747,15,",",Sol-Gel,O
2747,16,foamy,Sol-Gel,O
2747,17,and,Sol-Gel,O
2747,18,fragile,Sol-Gel,O
2747,19,materials,Sol-Gel,O
2747,20,.,Sol-Gel,O
724,0,When,Sol-Gel,O
724,1,the,Sol-Gel,O
724,2,mixture,Sol-Gel,O
724,3,was,Sol-Gel,O
724,4,dried,Sol-Gel,Purification
724,5,until,Sol-Gel,O
724,6,a,Sol-Gel,O
724,7,little,Sol-Gel,O
724,8,water,Sol-Gel,O
724,9,remained,Sol-Gel,O
724,10,",",Sol-Gel,O
724,11,it,Sol-Gel,O
724,12,was,Sol-Gel,O
724,13,put,Sol-Gel,Heating
724,14,into,Sol-Gel,O
724,15,an,Sol-Gel,O
724,16,electric,Sol-Gel,O
724,17,furnace,Sol-Gel,O
724,18,preheated,Sol-Gel,O
724,19,to,Sol-Gel,O
724,20,470,Sol-Gel,O
724,21,°,Sol-Gel,O
724,22,C,Sol-Gel,O
724,23,.,Sol-Gel,O
2067,0,Afterward,Hydrothermal,O
2067,1,",",Hydrothermal,O
2067,2,the,Hydrothermal,O
2067,3,reaction,Hydrothermal,O
2067,4,mixture,Hydrothermal,O
2067,5,was,Hydrothermal,O
2067,6,filtered,Hydrothermal,Purification
2067,7,",",Hydrothermal,O
2067,8,washed,Hydrothermal,Purification
2067,9,several,Hydrothermal,O
2067,10,times,Hydrothermal,O
2067,11,with,Hydrothermal,O
2067,12,ethanol,Hydrothermal,O
2067,13,and,Hydrothermal,O
2067,14,DI,Hydrothermal,O
2067,15,water,Hydrothermal,O
2067,16,",",Hydrothermal,O
2067,17,respectively,Hydrothermal,O
2067,18,",",Hydrothermal,O
2067,19,and,Hydrothermal,O
2067,20,dried,Hydrothermal,Purification
2067,21,in,Hydrothermal,O
2067,22,vacuum,Hydrothermal,O
2067,23,-,Hydrothermal,O
2067,24,oven,Hydrothermal,O
2067,25,at,Hydrothermal,O
2067,26,80,Hydrothermal,O
2067,27,°,Hydrothermal,O
2067,28,C,Hydrothermal,O
2067,29,for,Hydrothermal,O
2067,30,12,Hydrothermal,O
2067,31,h,Hydrothermal,O
2067,32,.,Hydrothermal,O
2814,0,Then,Hydrothermal,O
2814,1,",",Hydrothermal,O
2814,2,glucose,Hydrothermal,O
2814,3,(,Hydrothermal,O
2814,4,0.1,Hydrothermal,O
2814,5,M,Hydrothermal,O
2814,6,),Hydrothermal,O
2814,7,was,Hydrothermal,O
2814,8,added,Hydrothermal,Mixing
2814,9,to,Hydrothermal,O
2814,10,the,Hydrothermal,O
2814,11,as-prepared,Hydrothermal,O
2814,12,solution,Hydrothermal,O
2814,13,and,Hydrothermal,O
2814,14,kept,Hydrothermal,Reaction
2814,15,at,Hydrothermal,O
2814,16,room,Hydrothermal,O
2814,17,temperature,Hydrothermal,O
2814,18,(,Hydrothermal,O
2814,19,1,Hydrothermal,O
2814,20,h,Hydrothermal,O
2814,21,),Hydrothermal,O
2814,22,.,Hydrothermal,O
583,0,And,Precipitation,O
583,1,then,Precipitation,O
583,2,",",Precipitation,O
583,3,10,Precipitation,O
583,4,ml,Precipitation,O
583,5,of,Precipitation,O
583,6,5,Precipitation,O
583,7,M,Precipitation,O
583,8,NaHCO3,Precipitation,O
583,9,solution,Precipitation,O
583,10,was,Precipitation,O
583,11,dropped,Precipitation,Mixing
583,12,into,Precipitation,O
583,13,the,Precipitation,O
583,14,above,Precipitation,O
583,15,mixed,Precipitation,O
583,16,solutions,Precipitation,O
583,17,under,Precipitation,O
583,18,continuous,Precipitation,O
583,19,stirring,Precipitation,Mixing
583,20,.,Precipitation,O
1781,0,Hence,Sol-Gel,O
1781,1,",",Sol-Gel,O
1781,2,Y2O3,Sol-Gel,O
1781,3,excess,Sol-Gel,O
1781,4,SrY2O4,Sol-Gel,O
1781,5,was,Sol-Gel,O
1781,6,synthesized,Sol-Gel,Starting
1781,7,.,Sol-Gel,O
2480,0,The,Precipitation,O
2480,1,porous,Precipitation,O
2480,2,supports,Precipitation,O
2480,3,(,Precipitation,O
2480,4,1,Precipitation,O
2480,5,g,Precipitation,O
2480,6,),Precipitation,O
2480,7,were,Precipitation,O
2480,8,suspended,Precipitation,Mixing
2480,9,in,Precipitation,O
2480,10,an,Precipitation,O
2480,11,aqueous,Precipitation,O
2480,12,solution,Precipitation,O
2480,13,(,Precipitation,O
2480,14,10,Precipitation,O
2480,15,mL,Precipitation,O
2480,16,),Precipitation,O
2480,17,of,Precipitation,O
2480,18,HAuCl4·3H2O,Precipitation,O
2480,19,(,Precipitation,O
2480,20,2,Precipitation,O
2480,21,%,Precipitation,O
2480,22,),Precipitation,O
2480,23,.,Precipitation,O
2673,0,The,Precipitation,O
2673,1,resulting,Precipitation,O
2673,2,white,Precipitation,O
2673,3,turbid,Precipitation,O
2673,4,mixture,Precipitation,O
2673,5,was,Precipitation,O
2673,6,agitated,Precipitation,Mixing
2673,7,for,Precipitation,O
2673,8,another,Precipitation,O
2673,9,30,Precipitation,O
2673,10,min,Precipitation,O
2673,11,",",Precipitation,O
2673,12,20,Precipitation,O
2673,13,mL,Precipitation,O
2673,14,of,Precipitation,O
2673,15,aqueous,Precipitation,O
2673,16,solution,Precipitation,O
2673,17,containing,Precipitation,O
2673,18,1.0,Precipitation,O
2673,19,mmol,Precipitation,O
2673,20,NaH2PO4,Precipitation,O
2673,21,was,Precipitation,O
2673,22,introduced,Precipitation,Mixing
2673,23,into,Precipitation,O
2673,24,the,Precipitation,O
2673,25,above,Precipitation,O
2673,26,solution,Precipitation,O
2673,27,.,Precipitation,O
2275,0,22,Precipitation,O
2275,1,mL,Precipitation,O
2275,2,of,Precipitation,O
2275,3,deionized,Precipitation,O
2275,4,(,Precipitation,O
2275,5,DI,Precipitation,O
2275,6,),Precipitation,O
2275,7,water,Precipitation,O
2275,8,was,Precipitation,O
2275,9,added,Precipitation,Mixing
2275,10,for,Precipitation,O
2275,11,dilution,Precipitation,O
2275,12,.,Precipitation,O
744,0,The,Hydrothermal,O
744,1,above,Hydrothermal,O
744,2,mixture,Hydrothermal,O
744,3,is,Hydrothermal,O
744,4,transferred,Hydrothermal,Non-altering
744,5,into,Hydrothermal,O
744,6,a,Hydrothermal,O
744,7,30,Hydrothermal,O
744,8,ml,Hydrothermal,O
744,9,Teflon,Hydrothermal,O
744,10,-,Hydrothermal,O
744,11,lined,Hydrothermal,O
744,12,autoclave,Hydrothermal,O
744,13,(,Hydrothermal,O
744,14,filled,Hydrothermal,O
744,15,degree,Hydrothermal,O
744,16,:,Hydrothermal,O
744,17,80,Hydrothermal,O
744,18,%,Hydrothermal,O
744,19,),Hydrothermal,O
744,20,and,Hydrothermal,O
744,21,processed,Hydrothermal,Heating
744,22,at,Hydrothermal,O
744,23,160,Hydrothermal,O
744,24,°,Hydrothermal,O
744,25,C,Hydrothermal,O
744,26,for,Hydrothermal,O
744,27,12,Hydrothermal,O
744,28,h,Hydrothermal,O
744,29,.,Hydrothermal,O
1915,0,Typically,Hydrothermal,O
1915,1,",",Hydrothermal,O
1915,2,100,Hydrothermal,O
1915,3,mg,Hydrothermal,O
1915,4,Si,Hydrothermal,O
1915,5,nanoparticles,Hydrothermal,O
1915,6,(,Hydrothermal,O
1915,7,∼,Hydrothermal,O
1915,8,50,Hydrothermal,O
1915,9,nm,Hydrothermal,O
1915,10,",",Hydrothermal,O
1915,11,98,Hydrothermal,O
1915,12,%,Hydrothermal,O
1915,13,",",Hydrothermal,O
1915,14,Alfa,Hydrothermal,O
1915,15,Aesar,Hydrothermal,O
1915,16,),Hydrothermal,O
1915,17,were,Hydrothermal,O
1915,18,first,Hydrothermal,O
1915,19,dispersed,Hydrothermal,Mixing
1915,20,in,Hydrothermal,O
1915,21,a,Hydrothermal,O
1915,22,mixture,Hydrothermal,O
1915,23,of,Hydrothermal,O
1915,24,200,Hydrothermal,O
1915,25,ml,Hydrothermal,O
1915,26,ethanol,Hydrothermal,O
1915,27,and,Hydrothermal,O
1915,28,50,Hydrothermal,O
1915,29,ml,Hydrothermal,O
1915,30,water,Hydrothermal,O
1915,31,by,Hydrothermal,O
1915,32,sonication,Hydrothermal,Mixing
1915,33,for,Hydrothermal,O
1915,34,at,Hydrothermal,O
1915,35,least,Hydrothermal,O
1915,36,30,Hydrothermal,O
1915,37,min,Hydrothermal,O
1915,38,",",Hydrothermal,O
1915,39,followed,Hydrothermal,O
1915,40,by,Hydrothermal,O
1915,41,the,Hydrothermal,O
1915,42,addition,Hydrothermal,Mixing
1915,43,of,Hydrothermal,O
1915,44,3.0,Hydrothermal,O
1915,45,ml,Hydrothermal,O
1915,46,ammonium,Hydrothermal,O
1915,47,hydroxide,Hydrothermal,O
1915,48,solution,Hydrothermal,O
1915,49,(,Hydrothermal,O
1915,50,28-30,Hydrothermal,O
1915,51,%,Hydrothermal,O
1915,52,),Hydrothermal,O
1915,53,.,Hydrothermal,O
670,0,Before,Hydrothermal,O
670,1,use,Hydrothermal,O
670,2,",",Hydrothermal,O
670,3,the,Hydrothermal,O
670,4,distilled,Hydrothermal,O
670,5,water,Hydrothermal,O
670,6,was,Hydrothermal,O
670,7,boiled,Hydrothermal,Heating
670,8,with,Hydrothermal,O
670,9,a,Hydrothermal,O
670,10,continuous,Hydrothermal,O
670,11,flow,Hydrothermal,O
670,12,of,Hydrothermal,O
670,13,argon,Hydrothermal,O
670,14,through,Hydrothermal,O
670,15,the,Hydrothermal,O
670,16,whole,Hydrothermal,O
670,17,volume,Hydrothermal,O
670,18,.,Hydrothermal,O
288,0,The,Sol-Gel,O
288,1,resulting,Sol-Gel,O
288,2,gel,Sol-Gel,O
288,3,became,Sol-Gel,O
288,4,transparent,Sol-Gel,O
288,5,",",Sol-Gel,O
288,6,then,Sol-Gel,O
288,7,increasingly,Sol-Gel,O
288,8,viscous,Sol-Gel,O
288,9,with,Sol-Gel,O
288,10,formation,Sol-Gel,O
288,11,of,Sol-Gel,O
288,12,yellow,Sol-Gel,O
288,13,foam,Sol-Gel,O
288,14,and,Sol-Gel,O
288,15,dark,Sol-Gel,O
288,16,brown,Sol-Gel,O
288,17,bubbles,Sol-Gel,O
288,18,.,Sol-Gel,O
615,0,Typically,Hydrothermal,O
615,1,",",Hydrothermal,O
615,2,1,Hydrothermal,O
615,3,/,Hydrothermal,O
615,4,7,Hydrothermal,O
615,5,mmol,Hydrothermal,O
615,6,(NH4)6Mo7O24·4H2O,Hydrothermal,O
615,7,(,Hydrothermal,O
615,8,177,Hydrothermal,O
615,9,mg,Hydrothermal,O
615,10,",",Hydrothermal,O
615,11,1,Hydrothermal,O
615,12,mmol,Hydrothermal,O
615,13,Mo,Hydrothermal,O
615,14,),Hydrothermal,O
615,15,and,Hydrothermal,O
615,16,5,Hydrothermal,O
615,17,mmol,Hydrothermal,O
615,18,thiourea,Hydrothermal,O
615,19,(,Hydrothermal,O
615,20,381,Hydrothermal,O
615,21,mg,Hydrothermal,O
615,22,),Hydrothermal,O
615,23,were,Hydrothermal,O
615,24,dissolved,Hydrothermal,Mixing
615,25,in,Hydrothermal,O
615,26,40,Hydrothermal,O
615,27,mL,Hydrothermal,O
615,28,distilled,Hydrothermal,O
615,29,water,Hydrothermal,O
615,30,under,Hydrothermal,O
615,31,vigorous,Hydrothermal,O
615,32,stirring,Hydrothermal,Mixing
615,33,to,Hydrothermal,O
615,34,form,Hydrothermal,O
615,35,a,Hydrothermal,O
615,36,homogeneous,Hydrothermal,O
615,37,solution,Hydrothermal,O
615,38,.,Hydrothermal,O
1548,0,After,Solid-State,O
1548,1,sintering,Solid-State,Heating
1548,2,",",Solid-State,O
1548,3,these,Solid-State,O
1548,4,samples,Solid-State,O
1548,5,were,Solid-State,O
1548,6,gradually,Solid-State,O
1548,7,cooled,Solid-State,Cooling
1548,8,down,Solid-State,O
1548,9,to,Solid-State,O
1548,10,room,Solid-State,O
1548,11,temperature,Solid-State,O
1548,12,in,Solid-State,O
1548,13,the,Solid-State,O
1548,14,furnace,Solid-State,O
1548,15,.,Solid-State,O
2435,0,The,Solid-State,O
2435,1,initial,Solid-State,O
2435,2,solid,Solid-State,O
2435,3,phase,Solid-State,O
2435,4,was,Solid-State,O
2435,5,prepared,Solid-State,Starting
2435,6,by,Solid-State,O
2435,7,manually,Solid-State,O
2435,8,mixing,Solid-State,Mixing
2435,9,β-CxSi,Solid-State,O
2435,10,and,Solid-State,O
2435,11,α-CSH,Solid-State,O
2435,12,powders,Solid-State,O
2435,13,with,Solid-State,O
2435,14,different,Solid-State,O
2435,15,CSH,Solid-State,O
2435,16,contents,Solid-State,O
2435,17,(,Solid-State,O
2435,18,y,Solid-State,O
2435,19,%,Solid-State,O
2435,20,),Solid-State,O
2435,21,.,Solid-State,O
1151,0,Solution,Precipitation,O
1151,1,B,Precipitation,O
1151,2,:,Precipitation,O
1151,3,NaOH,Precipitation,O
1151,4,and,Precipitation,O
1151,5,Na2CO3,Precipitation,O
1151,6,were,Precipitation,O
1151,7,dissolved,Precipitation,Mixing
1151,8,in,Precipitation,O
1151,9,100,Precipitation,O
1151,10,mL,Precipitation,O
1151,11,of,Precipitation,O
1151,12,deionized,Precipitation,O
1151,13,water,Precipitation,O
1151,14,to,Precipitation,O
1151,15,form,Precipitation,O
1151,16,a,Precipitation,O
1151,17,mixed,Precipitation,O
1151,18,base,Precipitation,O
1151,19,solution,Precipitation,O
1151,20,(,Precipitation,O
1151,21,[CO32−],Precipitation,O
1151,22,=,Precipitation,O
1151,23,0.4,Precipitation,O
1151,24,M,Precipitation,O
1151,25,",",Precipitation,O
1151,26,[OH−],Precipitation,O
1151,27,=,Precipitation,O
1151,28,0.8,Precipitation,O
1151,29,M,Precipitation,O
1151,30,),Precipitation,O
1151,31,.,Precipitation,O
1147,0,The,Precipitation,O
1147,1,Ce,Precipitation,O
1147,2,-,Precipitation,O
1147,3,promoted,Precipitation,O
1147,4,Cu,Precipitation,O
1147,5,–,Precipitation,O
1147,6,Co,Precipitation,O
1147,7,–,Precipitation,O
1147,8,Al,Precipitation,O
1147,9,catalysts,Precipitation,O
1147,10,were,Precipitation,O
1147,11,prepared,Precipitation,Starting
1147,12,by,Precipitation,O
1147,13,incipient,Precipitation,O
1147,14,wetness,Precipitation,O
1147,15,impregnation,Precipitation,Mixing
1147,16,of,Precipitation,O
1147,17,the,Precipitation,O
1147,18,Cu,Precipitation,O
1147,19,–,Precipitation,O
1147,20,Co,Precipitation,O
1147,21,–,Precipitation,O
1147,22,Al,Precipitation,O
1147,23,catalyst,Precipitation,O
1147,24,with,Precipitation,O
1147,25,an,Precipitation,O
1147,26,aqueous,Precipitation,O
1147,27,solution,Precipitation,O
1147,28,containing,Precipitation,O
1147,29,the,Precipitation,O
1147,30,desired,Precipitation,O
1147,31,amount,Precipitation,O
1147,32,of,Precipitation,O
1147,33,cerium,Precipitation,O
1147,34,nitrate,Precipitation,O
1147,35,.,Precipitation,O
1249,0,DMDS,Hydrothermal,O
1249,1,adducts,Hydrothermal,O
1249,2,were,Hydrothermal,O
1249,3,formed,Hydrothermal,Starting
1249,4,by,Hydrothermal,O
1249,5,addition,Hydrothermal,Mixing
1249,6,of,Hydrothermal,O
1249,7,50,Hydrothermal,O
1249,8,µl,Hydrothermal,O
1249,9,DMDS,Hydrothermal,O
1249,10,and,Hydrothermal,O
1249,11,5,Hydrothermal,O
1249,12,µl,Hydrothermal,O
1249,13,of,Hydrothermal,O
1249,14,iodine,Hydrothermal,O
1249,15,solution,Hydrothermal,O
1249,16,(,Hydrothermal,O
1249,17,60,Hydrothermal,O
1249,18,mg,Hydrothermal,O
1249,19,iodine,Hydrothermal,O
1249,20,in,Hydrothermal,O
1249,21,1,Hydrothermal,O
1249,22,ml,Hydrothermal,O
1249,23,diethyl,Hydrothermal,O
1249,24,ether,Hydrothermal,O
1249,25,),Hydrothermal,O
1249,26,to,Hydrothermal,O
1249,27,a,Hydrothermal,O
1249,28,sample,Hydrothermal,O
1249,29,of,Hydrothermal,O
1249,30,crude,Hydrothermal,O
1249,31,natural,Hydrothermal,O
1249,32,extract,Hydrothermal,O
1249,33,.,Hydrothermal,O
2332,0,CuMO2,Solid-State,O
2332,1,(,Solid-State,O
2332,2,M,Solid-State,O
2332,3,=,Solid-State,O
2332,4,Al,Solid-State,O
2332,5,",",Solid-State,O
2332,6,Fe,Solid-State,O
2332,7,",",Solid-State,O
2332,8,Ga,Solid-State,O
2332,9,",",Solid-State,O
2332,10,Mn,Solid-State,O
2332,11,),Solid-State,O
2332,12,compounds,Solid-State,O
2332,13,were,Solid-State,O
2332,14,synthesized,Solid-State,Starting
2332,15,by,Solid-State,O
2332,16,a,Solid-State,O
2332,17,conventional,Solid-State,O
2332,18,solid,Solid-State,O
2332,19,state,Solid-State,O
2332,20,reaction,Solid-State,O
2332,21,.,Solid-State,O
1498,0,The,Precipitation,O
1498,1,resultant,Precipitation,O
1498,2,was,Precipitation,O
1498,3,aged,Precipitation,Reaction
1498,4,at,Precipitation,O
1498,5,25,Precipitation,O
1498,6,°,Precipitation,O
1498,7,C,Precipitation,O
1498,8,for,Precipitation,O
1498,9,24,Precipitation,O
1498,10,h,Precipitation,O
1498,11,",",Precipitation,O
1498,12,then,Precipitation,O
1498,13,centrifuged,Precipitation,Purification
1498,14,and,Precipitation,O
1498,15,washed,Precipitation,Purification
1498,16,by,Precipitation,O
1498,17,deionized,Precipitation,O
1498,18,water,Precipitation,O
1498,19,until,Precipitation,O
1498,20,pH,Precipitation,O
1498,21,∼,Precipitation,O
1498,22,7,Precipitation,O
1498,23,and,Precipitation,O
1498,24,dried,Precipitation,Purification
1498,25,at,Precipitation,O
1498,26,60,Precipitation,O
1498,27,°,Precipitation,O
1498,28,C,Precipitation,O
1498,29,for,Precipitation,O
1498,30,8,Precipitation,O
1498,31,h,Precipitation,O
1498,32,giving,Precipitation,O
1498,33,the,Precipitation,O
1498,34,NixMn,Precipitation,O
1498,35,-,Precipitation,O
1498,36,LDH,Precipitation,O
1498,37,supports,Precipitation,O
1498,38,.,Precipitation,O
225,0,The,Precipitation,O
225,1,obtained,Precipitation,O
225,2,precipitate,Precipitation,O
225,3,was,Precipitation,O
225,4,washed,Precipitation,Purification
225,5,with,Precipitation,O
225,6,DI,Precipitation,O
225,7,water,Precipitation,O
225,8,until,Precipitation,O
225,9,pH,Precipitation,O
225,10,7,Precipitation,O
225,11,and,Precipitation,O
225,12,vacuum,Precipitation,O
225,13,dried,Precipitation,Purification
225,14,at,Precipitation,O
225,15,80,Precipitation,O
225,16,°,Precipitation,O
225,17,C,Precipitation,O
225,18,overnight,Precipitation,O
225,19,to,Precipitation,O
225,20,form,Precipitation,O
225,21,MgAl,Precipitation,O
225,22,-,Precipitation,O
225,23,LDH,Precipitation,O
225,24,grafted,Precipitation,O
225,25,TiO2,Precipitation,O
225,26,.,Precipitation,O
831,0,Ca3-xEuxZrSi2O9,Solid-State,O
831,1,(,Solid-State,O
831,2,0.05,Solid-State,O
831,3,≤,Solid-State,O
831,4,x,Solid-State,O
831,5,≤,Solid-State,O
831,6,0.30,Solid-State,O
831,7,),Solid-State,O
831,8,phosphors,Solid-State,O
831,9,were,Solid-State,O
831,10,synthesized,Solid-State,Starting
831,11,by,Solid-State,O
831,12,the,Solid-State,O
831,13,conventional,Solid-State,O
831,14,solid,Solid-State,O
831,15,-,Solid-State,O
831,16,state,Solid-State,O
831,17,reaction,Solid-State,O
831,18,method,Solid-State,O
831,19,.,Solid-State,O
2351,0,The,Hydrothermal,O
2351,1,final,Hydrothermal,O
2351,2,solution,Hydrothermal,O
2351,3,was,Hydrothermal,O
2351,4,cooled,Hydrothermal,Cooling
2351,5,and,Hydrothermal,O
2351,6,filtered,Hydrothermal,Purification
2351,7,;,Hydrothermal,O
2351,8,the,Hydrothermal,O
2351,9,obtained,Hydrothermal,O
2351,10,precipitate,Hydrothermal,O
2351,11,was,Hydrothermal,O
2351,12,air,Hydrothermal,Purification
2351,13,-,Hydrothermal,Purification
2351,14,dried,Hydrothermal,Purification
2351,15,at,Hydrothermal,O
2351,16,80,Hydrothermal,O
2351,17,°,Hydrothermal,O
2351,18,C,Hydrothermal,O
2351,19,overnight,Hydrothermal,O
2351,20,.,Hydrothermal,O
1327,0,The,Sol-Gel,O
1327,1,ferrite,Sol-Gel,O
1327,2,powders,Sol-Gel,O
1327,3,were,Sol-Gel,O
1327,4,sintered,Sol-Gel,Heating
1327,5,at,Sol-Gel,O
1327,6,950,Sol-Gel,O
1327,7,°,Sol-Gel,O
1327,8,C,Sol-Gel,O
1327,9,for,Sol-Gel,O
1327,10,6,Sol-Gel,O
1327,11,h,Sol-Gel,O
1327,12,in,Sol-Gel,O
1327,13,air,Sol-Gel,O
1327,14,.,Sol-Gel,O
2366,0,The,Precipitation,O
2366,1,glass,Precipitation,O
2366,2,tube,Precipitation,O
2366,3,with,Precipitation,O
2366,4,precursor,Precipitation,O
2366,5,solution,Precipitation,O
2366,6,was,Precipitation,O
2366,7,then,Precipitation,O
2366,8,placed,Precipitation,Non-altering
2366,9,inside,Precipitation,O
2366,10,the,Precipitation,O
2366,11,cavity,Precipitation,O
2366,12,of,Precipitation,O
2366,13,CEM,Precipitation,O
2366,14,Instruments,Precipitation,O
2366,15,(,Precipitation,O
2366,16,CEM,Precipitation,O
2366,17,Discover,Precipitation,O
2366,18,synthesis,Precipitation,O
2366,19,system,Precipitation,O
2366,20,",",Precipitation,O
2366,21,USA,Precipitation,O
2366,22,),Precipitation,O
2366,23,and,Precipitation,O
2366,24,heated,Precipitation,Heating
2366,25,from,Precipitation,O
2366,26,room,Precipitation,O
2366,27,temperature,Precipitation,O
2366,28,to,Precipitation,O
2366,29,200,Precipitation,O
2366,30,°,Precipitation,O
2366,31,C,Precipitation,O
2366,32,with,Precipitation,O
2366,33,a,Precipitation,O
2366,34,microwave,Precipitation,O
2366,35,irradiation,Precipitation,O
2366,36,power,Precipitation,O
2366,37,of,Precipitation,O
2366,38,90,Precipitation,O
2366,39,W,Precipitation,O
2366,40,and,Precipitation,O
2366,41,maintained,Precipitation,Reaction
2366,42,at,Precipitation,O
2366,43,200,Precipitation,O
2366,44,°,Precipitation,O
2366,45,C,Precipitation,O
2366,46,for,Precipitation,O
2366,47,certain,Precipitation,O
2366,48,period,Precipitation,O
2366,49,.,Precipitation,O
12,0,Ltd.,Solid-State,O
12,1,",",Solid-State,O
12,2,Shanghai,Solid-State,O
12,3,",",Solid-State,O
12,4,China,Solid-State,O
12,5,and,Solid-State,O
12,6,highly,Solid-State,O
12,7,pure,Solid-State,O
12,8,(,Solid-State,O
12,9,99.999,Solid-State,O
12,10,%,Solid-State,O
12,11,),Solid-State,O
12,12,and,Solid-State,O
12,13,(,Solid-State,O
12,14,99.999,Solid-State,O
12,15,%,Solid-State,O
12,16,),Solid-State,O
12,17,obtained,Solid-State,O
12,18,from,Solid-State,O
12,19,Yuelong,Solid-State,O
12,20,Rare,Solid-State,O
12,21,Earth,Solid-State,O
12,22,",",Solid-State,O
12,23,Co.,Solid-State,O
12,24,",",Solid-State,O
12,25,Ltd.,Solid-State,O
12,26,",",Solid-State,O
12,27,Shanghai,Solid-State,O
12,28,",",Solid-State,O
12,29,China,Solid-State,O
12,30,",",Solid-State,O
12,31,were,Solid-State,O
12,32,used,Solid-State,O
12,33,as,Solid-State,O
12,34,raw,Solid-State,O
12,35,materials,Solid-State,O
12,36,.,Solid-State,O
506,0,Stoichiometric,Sol-Gel,O
506,1,of,Sol-Gel,O
506,2,Ce(NO3)3·6H2O,Sol-Gel,O
506,3,and,Sol-Gel,O
506,4,Sm2O3,Sol-Gel,O
506,5,pre-dissolve,Sol-Gel,Mixing
506,6,in,Sol-Gel,O
506,7,HNO3,Sol-Gel,O
506,8,",",Sol-Gel,O
506,9,and,Sol-Gel,O
506,10,amount,Sol-Gel,O
506,11,of,Sol-Gel,O
506,12,EDTA-NH3·H2O,Sol-Gel,O
506,13,was,Sol-Gel,O
506,14,then,Sol-Gel,O
506,15,dropped,Sol-Gel,Mixing
506,16,into,Sol-Gel,O
506,17,the,Sol-Gel,O
506,18,mixed,Sol-Gel,O
506,19,metal,Sol-Gel,O
506,20,nitrate,Sol-Gel,O
506,21,solution,Sol-Gel,O
506,22,",",Sol-Gel,O
506,23,followed,Sol-Gel,O
506,24,by,Sol-Gel,O
506,25,the,Sol-Gel,O
506,26,addition,Sol-Gel,Mixing
506,27,of,Sol-Gel,O
